experiment	instrument	ms_ms_identified_percent	ms_ms	ms_ms_submitted	ms_ms_identified	peptide_sequences_identified	peaks_sequenced_percent	peaks_repeatedly_sequenced_percent	evidence__m_z	evidence__mass	evidence__score	evidence__uncalibrated_calibrated_m_z_ppm	evidence__mass_error_ppm	evidence__uncalibrated_mass_error_ppm	evidence__max_intensity_m_z_0	evidence__retention_length	evidence__number_of_data_points	evidence__number_of_scans	evidence__intensity	evidence__charge2_prop	evidence__ms_ms_count1_prop	ms_scan__cycle_time	ms_scan__ion_injection_time	ms_scan__total_ion_current	ms_scan__base_peak_intensity	ms_scan__peak_length	ms_scan__identified_multiplets_s	ms_scan__ms_ms_s	ms_scan__identified_ms_ms_s	ms_scan__ms_ms_identification_rate_percent	ms_scan__intens_comp_factor	ms_scan__ctcd_comp	ms_scan__raw_ov_ft_t	ms_scan__agc_fill	msms_scan__ion_injection_time	msms_scan__total_ion_current	msms_scan__collision_energy	msms_scan__base_peak_intensity	msms_scan__precursor_intensity	msms_scan__score	protein_counts	performance
HF190122_01	hf	47	43460	47403	22170	18427	4.9	5.3	643.313472	1468.72318	72.644	2.90035	0.0226465	2.8285	646.784130264133	0.422	47	17	22.4393758630094	9.05875046626477	9.76522528023288	0.24307	10	24.8243481476345	20.7056492600996	4.262	0.15	1.772	0.1714	9.883	0.8539	3.243	19.2755923406462	0.490000009536743	65	18.6792567178768	28	15.4959018586811	19.5786284834592	33.2247768539759	2395	good
HF190122_02	hf	47	43367	47273	22327	18536	5	5	641.828766	1466.655195	74.2825	2.5559	0.0010911	2.4779	645.313910999743	0.41715	46	17	22.5775237953506	9.05872162570172	9.78246493624911	0.24307	10	24.7089356787746	20.6311202018473	4.338	0.09185	1.543	0.1506	9.101	0.8382	3.46	19.1840389702798	0.490000009536743	65	18.8273365011085	28	15.6036842926913	19.7476595568228	35.2007145713485	2402	good
HF190122_03	hf	48	43374	47125	22819	18996	5.1	5.1	637.299539	1456.70196	75.137	2.561	0.0074493	2.4912	640.310640285181	0.412705	46	17	22.7240283233586	9.08987135889219	9.80496940797845	0.24307	10	24.8712888124194	20.6161629193617	4.3115	0.067955	1.6295	0.15165	7.5785	0.85895	3.295	19.3042363253115	0.5	65	19.0214734374908	28	15.7436510733445	19.9366482719224	37.7274811152749	2454	good
HF190319_04	hf	40	44667	48843	19711	16376	5.4	5.6	639.621798	1445.70451	66.087	1.4501	0.012339	1.3556	642.861819597185	0.42845	49	17	22.6555857497306	8.95570881478356	9.62130499180005	0.24399	10	24.7212978169286	20.6256017665068	4.1375	0.1551	2.461	0.1905	7.5165	0.8397	3.163	19.1929092103367	0.46000000834465	65	17.9795256767208	28	15.061835251307	19.5483785655143	23.0712291772702	2237	warning
HF190319_05	hf	40	44542	48721	19662	16149	5.4	5.9	638.9183	1448.75716	67.2365	1.646	0.0096617	1.5781	641.294725068362	0.43764	50	18	22.7527787535639	8.94557711491689	9.60502143763458	0.24399	10	24.8420134309054	20.7577611055608	4.258	0.1062	2.274	0.1555	6.082	0.8553	3.1	19.2835342415857	0.479999989271164	65	18.0747268523765	28	15.1103609593908	19.6490186393886	23.9125429891712	2237	warning
HF190319_06	hf	42	44844	49019	20365	16707	5.4	5.7	641.667914	1457.64229	69.01	2.122	0.0039824	2.078	644.335562426262	0.42811	49	18	22.9254693099291	8.98642016576851	9.6473095790895	0.24399	10	24.8872533444444	20.9172510431219	4.236	0.07861	2.055	0.11825	5.892	0.86145	3.055	19.3181428165493	0.479999989271164	65	18.2894470771185	28	15.2261863771969	19.8761088370573	25.7367896737907	2287	warning
HF190502_01	hf	45	51252	55754	25066	20669	5.7	5.8	654.335153	1459.71295	76.465	2.0661	0.0046024	2.0135	657.704743026308	0.44035	53	19	23.3983261850503	9.33157248318853	9.86747960921217	0.33686	6.9	26.4712702197025	22.895384410847	5.1665	0.40265	4.957	0.46535	11.42	1.0226	3.033	20.0300937716202	1	65	19.2047024746681	28	15.9391659594507	20.5910878216408	35.6453451688515	2653	good
HF190502_02	hf	44	47769	51808	22608	18994	5.6	5.5	643.5120385	1433.653955	70.1	2.59375	-0.0052384	2.5128	647.341623097169	0.44535	52	19	23.0144925158774	9.22743955878575	9.78247129569795	0.2499	10	25.7735165364449	22.2121092321209	4.809	0.1587	3.651	0.2286	7.728	0.9887	3.237	19.8900991804679	0.949999988079071	65	18.6826723216666	28	15.5219377651963	20.1670153331533	31.2894094935746	2502	warning
HF190502_03	hf	44	47575	51609	22597	18983	5.6	5.8	642.865231	1432.8402	70.908	2.45915	0.00921765	2.4215	646.806720980016	0.44957	53	19	23.0826642821521	9.24713492574511	9.78499015714298	0.24628	10	25.6376293821323	21.8436435407924	4.855	0.1589	3.217	0.2401	6.892	0.9322	3.03	19.6637710711339	0.810000002384186	65	18.7086999800522	28	15.549904967722	20.2634965205269	31.9344044837477	2512	warning
HF190514_01	hf	40	51712	56438	22695	18795	5.3	5.5	652.577248	1479.66808	66.262	1.8989	0.013123	1.8369	655.83315197801	0.43965	51	18	23.1090558799963	9.11240905474287	9.78495424039709	0.347415	10	26.0539306860356	21.829815625406	5.756	0.4302	5.217	0.5229	7.955	1.0567	2.464	20.1667409885688	0.850000023841858	65	18.2437457922988	28	15.235864651082	20.0729980903154	23.4470953647933	2481	warning
HF190514_02	hf	38	48979	53301	20256	17043	5.2	5.3	642.787349	1456.68621	62.3205	2.4146	0.018933	2.3316	645.352163109705	0.4404	51	18	22.8355130610005	9.00022291773727	9.68280743333285	0.29254	10	25.1148565705337	20.481287019996	4.651	0.2344	4.637	0.2619	5.636	0.8931	2.736	19.4831286853744	0.540000021457672	65	17.8214003074489	28	15.0329927444465	19.7363465990229	20.3811218421065	2261	bad
HF190514_03	hf	38	48353	52481	20002	16777	5.2	5.3	641.871902	1452.78241	63.727	2.57855	0.020307	2.5153	644.497840497162	0.4398	50	18	22.9734072928786	8.99971667395079	9.67019820935532	0.25223	10	25.1356699779739	20.6341374406219	4.62	0.1571	4.253	0.1751	4.7755	0.8969	2.593	19.5015279748907	0.529999971389771	65	17.9517969447046	28	15.0954794413159	19.8728001244193	21.2331854393832	2288	bad
HF190617_01	hf	47	42953	47056	22187	18521	5.1	6.3	660.8605285	1436.69697	76.143	-1.651	0.026561	-1.7415	664.827692000143	0.450145	53	19	22.030089190361	9.32150352306604	9.72123136005046	0.24376	10	24.7525643984398	20.6002777247818	4.377	0.2698	2.61	0.39935	18.105	0.844	2.454	19.2185551855849	0.389999985694885	65	19.076450285132	28	15.7906539475539	19.2711280091049	37.6455689185236	2385	good
HF190618_01	hf	46	45188	50629	23309	18351	4.7	7.9	653.351137	1425.73262	77.662	1.8585	0.000768435	1.68375	655.844771627839	0.47601	55	20	22.2425048359836	9.32653648064789	9.65413059440601	0.2449	10	25.7316142444472	21.5746859100765	4.741	0.3729	3.561	0.5315	15.97	1.0018	2.164	19.9396644333694	0.639999985694885	65	19.1868517475416	28	15.8917125140951	19.4262129189998	37.5583622088247	2369	good
HF190802_01	hf	41	52287	57711	23726	18195	5.7	11	639.834797	1417.66984	64.711	2.4415	0.0255575	2.29365	643.32956560219	0.57734	76	28	21.9636341314428	9.18792665372422	9.50015983520345	0.43327	9.5	27.2649028474585	22.5894600525409	8.375	2.323	7.303	2.736	38.68	1.2147	1.534	20.672098378719	1	65	18.0575370025452	28	15.1267447980578	19.0073298230133	26.4742428803527	2378	warning
HF190823_01	hf	22	44233	48043	10433	8131	5.2	9.7	647.650838	1495.725435	48.64	-2.71715	0.0353245	-2.74045	647.346001585473	0.533035	124	44	21.1031597211342	8.02883151175975	8.70347257778029	0.34676	10	25.1796669169944	20.6075651054626	6.653	0.95305	6.6905	1.16	17.67	0.9036	1.525	19.5338758760802	0.280000001192093	65	16.5303606120134	28	14.575952804252	17.4395112129298	10.2317835305938	1266	bad
HF190823_02	hf	22	45322	49231	11003	8639	5.5	9.6	645.839745	1480.86133	49.358	-2.5564	0.067125	-2.5417	646.833511707348	0.54026	117	42	21.1231312200249	8.15410591408581	8.77689183670963	0.42063	10	25.3061385903108	20.7559698455722	6.718	1.057	6.861	1.2885	18.88	0.9242	1.333	19.6284479424719	0.270000010728836	65	16.550528861842	28	14.5750664633678	17.4894827120389	10.4141417387287	1336	bad
HF190828_01	hf	45	52664	57898	26251	20415	6.3	10	644.2893565	1438.63053	67.987	2.5994	0.00883635	2.4797	645.865872140462	0.529485	69	25	21.972145321598	9.27683022138024	9.64803932904676	0.44495	7	27.4428468257383	22.8984050594277	8.8165	2.584	7.6205	3.01	41.635	1.2011	1.884	20.6350527376947	1	65	18.4877576176325	28	15.3658098025761	19.1801712578953	32.6169319570835	2591	good
HF190828_02	hf	49	53507	58592	28896	22309	6.1	10	647.307006	1439.668215	75.479	3.2467	0.010508	3.086	649.819081274961	0.525095	70	25	22.5882022239126	9.41086995813294	9.76010362308291	0.476335	4.3	28.3950929425954	23.8492867347422	8.787	3.119	7.584	3.432	46.15	1.2972	1.506	20.8791621687965	1	65	19.2842819035226	28	15.9823920293705	19.8950518488347	42.3484710341738	2820	good
HF191122_01	hf	44	55585	60985	27102	20769	5.9	10	653.016544	1469.64229	69.979	1.063	0.011316	0.92482	655.983380381702	0.53654	65	24	22.5815288545154	9.25463653044075	9.695752110299	0.5282	6.2	28.2244883248695	23.7577611055608	9.494	2.807	8.495	3.237	40.15	1.4087	0.97	21.1267923677603	1	65	18.7917924545812	28	15.5878946895296	19.7962773083486	32.2752797986703	2705	warning
HF191122_02	hf	45	55912	61487	27439	20866	5.9	9.9	652.8668855	1468.747225	69.979	1.0529	0.0109515	0.937965	656.295478392941	0.53219	64	24	22.5723282986709	9.25980049937371	9.69793541680204	0.538275	6.1	28.257323742323	23.812058196012	9.454	3.005	8.459	3.475	42.28	1.4077	0.889	21.1239008731471	1	65	18.7912837342615	28	15.5795516525057	19.7828735670651	31.9548616319264	2702	good
HF191122_03	hf	45	55563	61014	27335	20925	5.8	9.6	649.470256	1463.67541	69.979	0.82604	0.0167	0.70036	652.331495544411	0.529745	65	24	22.6088963929564	9.25528048853304	9.71684952220678	0.52591	5.6	28.384386245488	23.9160667771607	9.347	2.9365	8.415	3.345	41.82	1.40535	0.881	21.1170643958634	1	65	18.8314866292437	28	15.6135880531324	19.8153411733834	32.4147491782791	2706	good
HF200108_01	hf	32	43292	47565	15393	13016	5.6	5	616.603856	1413.75759	50.04	-0.68978	0.067787	-0.65843	617.961186028015	0.39215	78	29	20.6499192347748	8.5236281254998	9.33463963096361	0.32822	10	24.8838089232869	20.5755631263658	5.158	1.2655	5.4335	1.426	26.47	0.85975	3.387	19.3088159432827	0.550000011920929	65	16.9812550923015	28	14.6172952683089	17.5148870843095	16.1538647691695	1845	bad
HF200108_02	hf	35	44663	48932	16931	14228	5.8	4.8	615.974731	1412.62452	53.327	-0.019858	0.082474	-0.017108	617.824464270426	0.396585	69	25	20.7671693143435	8.67304140040623	9.45343997838927	0.32822	10	24.667280271087	20.7460779774186	5.1135	1.1645	5.13	1.301	26.23	0.82955	3.648	19.1303979786277	0.519999980926514	65	17.1718218309087	28	14.6941402040764	17.6742618914421	17.8241587712722	1975	bad
HF200108_03	hf	36	46509	51150	18369	15298	5.9	5.1	621.843676	1429.73877	53.554	0.080727	0.085775	0.11353	623.301555603247	0.39911	67	24	20.7835674064366	8.72947858780356	9.52867384554042	0.3382	10	25.1503497371082	21.02113451439	5.621	1.39	6.098	1.606	28.51	0.8983	2.887	19.5085461061583	0.550000011920929	65	17.2498911958908	28	14.7149967257231	17.7363818527057	18.3116494734055	2103	bad
HF200207_01	hf	46	55704	60470	27856	22722	6.2	5.1	649.636614	1483.71947	73.834	5.1742	-0.0038671	5.0696	652.66963379126	0.43432	48	17	22.1852553520564	9.31586236639692	9.97532439704974	0.580415	10	26.9600272167497	22.8385745759196	9.162	2.185	8.603	2.632	34.45	1.2241	0.998	20.6974308551419	0.819999992847443	65	18.8226143945961	28	15.5712045373541	19.441740206827	35.1054503959456	2898	good
HF200207_02	hf	46	56333	61147	28231	23082	6.3	5.1	646.319177	1475.67148	76.522	5.1964	-0.0013531	5.0803	649.336475853836	0.43027	47	17	22.3285774197662	9.33184984511642	9.99509073148755	0.62576	10	26.8652576604365	22.8310728798651	9.2405	2.2555	8.7125	2.7925	36.475	1.23175	0.894	20.7174042349538	0.730000019073486	65	18.9917266591573	28	15.708598954525	19.5939005556521	36.5247893980166	2939	good
HF200207_03	hf	46	56019	60790	28237	23137	6.3	5	644.980604	1467.72206	75.378	5.0453	-0.0063033	4.939	648.001687559339	0.43003	48	17	22.3089144656495	9.35294573393884	9.99907116636173	0.60276	10	26.7714651872776	22.7163760442062	8.5465	2.22	8.538	2.6565	37.2	1.215	0.959	20.6730282964358	0.680000007152557	65	18.9753610031176	28	15.6928878881847	19.5541768541551	36.395170339887	2977	good
HF200227_01	hf	46	56278	61951	28607	21693	5.9	8.1	631.308277	1458.75746	81.594	2.8559	0.0038505	2.7575	633.305969978955	0.48463	58	22	23.1619406866484	9.1918519748279	9.83627705433301	0.51109	3.8	28.876895346292	24.6052379984949	8.7565	3.1505	8.4355	3.6565	42.98	1.39135	0.842	21.0840581138144	1	65	19.8394206409857	28	16.3866708571811	20.4380872396017	42.8628226393126	2856	good
HF200227_02	hf	45	54937	59822	27134	21108	5.8	7.5	633.273058	1469.75144	78.324	3.40735	0.0196135	3.36105	635.78832472093	0.4707	54	20	22.8487138557928	9.12332550264492	9.83875226914715	0.4874	6.7	27.8287181648151	23.5276091021018	8.5365	2.562	8.0885	3.083	38.68	1.3512	0.886	21.0002693323545	1	65	19.4326968486844	28	16.0241873739951	20.0595708940771	37.7274811152749	2794	good
HF200227_03	hf	45	55191	60175	27242	21179	5.8	7.6	632.813727	1466.617815	79.022	4.7214	-0.0095677	4.5955	635.331614855503	0.476005	54	20	22.8519190425783	9.13930133702272	9.83084078750064	0.499105	7	27.8344862883578	23.4351717256264	8.51	2.554	8.03	3.05	38.05	1.3651	0.854	21.0298289717725	1	65	19.4449380324731	28	16.0425357605084	20.0343760009823	37.7302237422932	2744	good
HF200504_01	hf	47	53924	58647	27318	21065	5.9	9.7	650.377086	1501.75419	67.4395	3.0801	-0.0090265	2.958	654.319648458979	0.528785	65	23	22.3847963952006	9.1530520280376	9.72701846546535	0.50331	6.7	27.997523167465	23.235677994922	8.587	2.5925	7.8425	3.0315	38.99	1.3582	0.895	21.0152127240933	1	65	18.6477781036968	28	15.4323461520657	19.6522744161746	32.9255310559341	2677	good
HF200505_01	hf	44	53271	58413	25849	19907	5.9	10	650.340075	1477.74002	67.188	3.7434	0.010254	3.6173	652.371564542168	0.545905	69	25	22.2238791575286	9.1494582302646	9.63057861229418	0.43453	8.3	27.6167728795555	22.9884468423509	8.678	2.227	7.789	2.808	38.075	1.3764	0.97	21.0533934759628	1	65	18.4239858094	28	15.308481244644	19.384419628838	30.2054233841203	2588	warning
HF200505_02	hf	45	53365	58475	26030	20045	5.9	10	653.327632	1488.680555	68.383	3.7738	0.015574	3.63465	655.794693898708	0.537445	68	24	22.2733978026139	9.15319499354766	9.63235159811666	0.44163	8	27.6456079467971	22.969082356885	8.5745	2.2425	7.7525	2.877	37.29	1.37645	0.869	21.0534824637598	1	65	18.547549780139	28	15.3866708596376	19.4729469260603	31.0736357616875	2585	good
HF200622_01	hf	46	45271	48529	22489	20083	5.7	2.6	636.1468175	1420.71294	73.975	2.80245	0.023206	2.71895	639.477550620646	0.35328	39	14	22.7116896564834	9.27035500423499	9.90347908795193	0.24353	10	24.1386805305319	19.8632667528582	4.232	0.1144	2.245	0.1388	7.594	0.7749	2.148	18.7384868245653	0.239999994635582	65	18.6236386204778	28	15.492166147224	19.9339042942241	34.3783633291701	2567	good
HF200622_02	hf	47	44187	47328	22183	19860	5.6	2.6	634.322148	1411.68443	73.039	2.6785	0.024034	2.6069	638.360460607139	0.35317	39	14	22.6392037888695	9.2646759314222	9.89100142334348	0.24353	10	23.9682916746602	19.7159552643558	4.06	0.1055	1.786	0.1454	7.7665	0.75885	2.101	18.5989399894764	0.219999998807907	65	18.606390753286	28	15.4777582664439	19.8633345361887	35.1735687141483	2561	good
HF200622_03	hf	47	43950	47085	22056	19712	5.6	2.5	635.798506	1415.6755	73.464	2.6301	0.033642	2.5692	639.334266833792	0.35046	38	13	22.6939811725798	9.27664871937848	9.89115305667024	0.24353	10	23.800156540225	19.7253479267391	4.1925	0.07143	1.813	0.12445	6.195	0.74405	2.284	18.4579346760183	0.189999997615814	65	18.6227632365336	28	15.5096203832507	19.9602062302287	35.8911520633127	2534	good
HF200707_04	hf	42	54366	60867	25569	20902	6.5	6.1	635.3588935	1416.60921	74.1235	2.9348	-0.0036308	2.8502	637.296986358048	0.399595	47	18	22.105527472051	9.33291780012923	9.84000873438323	0.51956	6.8	26.796745065856	22.6419176754111	8.956	2.196	8.344	2.591	35.17	1.0656	2.781	20.2007220351202	1	65	18.7455857011957	28	15.4663632890007	19.3300498071001	32.8405601941561	2672	warning
HF200707_05	hf	42	54525	61094	25707	21034	6.6	6	635.770374	1417.73138	75.819	3.36355	-0.0171475	3.27205	637.359030690388	0.40033	47	18	22.2162307472114	9.33265834911547	9.84189129021777	0.52139	6.4	26.9010413190936	22.8644705156174	8.8135	2.2545	8.226	2.68	35.825	1.0708	2.766	20.2199635505924	1	65	18.875467397534	28	15.5665595114442	19.4333518819929	33.4247207204805	2692	warning
HF200707_06	hf	43	55403	60808	26130	21516	6.2	6	637.858795	1412.70099	78.655	3.52325	-0.0109975	3.3938	639.839567633281	0.41824	48	18	22.4014154824009	9.39964499346627	9.8698479619304	0.522535	5.8	27.3330454478775	23.167096517381	8.901	2.365	8.65	2.746	38.15	1.1686	1.998	20.5421082916072	1	65	19.09078439028	28	15.7544960929962	19.6421875713345	34.3865892567378	2811	warning
HF200921_01	hf	40	53320	57908	23114	19236	6.6	6.6	646.353877	1444.7708	64.82	1.4077	0.00857785	1.3568	649.531164759914	0.4562	52	19	21.6843171600961	9.18518709174291	9.7278978909257	0.46354	10	25.700970068061	21.4265473225208	7.694	1.571	7.573	1.993	28.09	0.992	1.761	19.9024510772769	0.509999990463257	65	17.8243869971192	28	14.9628508300608	18.6294390573772	23.4285311505511	2513	warning
HF200921_02	hf	40	53454	57993	22908	18985	6.5	6.2	645.340652	1445.68204	64.73	1.8231	0.00841635	1.74405	648.350219214721	0.457625	52	19	21.6922578654781	9.16317252176785	9.72759943748487	0.508145	10	25.6351953401892	21.3961845638212	7.824	1.474	7.57	1.889	25.92	0.979	1.62	19.8536388154081	0.469999998807907	65	17.8147827096342	28	14.9617209874583	18.6328840704104	23.4285311505511	2523	warning
HF200921_03	hf	40	53768	58221	23450	19418	6.6	6.2	642.843342	1439.83478	65.8675	2.07335	0.0112185	2.001	645.856220950727	0.45552	52	19	21.7965569511693	9.19214506762873	9.75616151392951	0.50652	10	25.826834560672	21.5255430362535	7.9595	1.5475	7.869	1.968	29.535	1.0136	1.433	19.9915698116366	0.469999998807907	65	17.9240469808254	28	15.0101346853266	18.7576177849801	24.0106590780819	2567	warning
HF200924_01	hf	46	54060	58236	26852	23100	6.7	5	638.318022	1431.69539	68.567	2.17575	0.012163	2.08295	639.841595760292	0.42274	49	17	21.931622660245	9.3644540010266	9.95790335192939	0.508775	10	26.9529372475839	22.4267264582322	8.071	2.628	8.051	2.871	38.27	1.2251	1.275	20.7001063402058	0.819999992847443	65	18.2925508105179	28	15.2056023636957	19.1270442002731	33.8904105661147	2868	good
HF200924_02	hf	46	54289	58482	27110	23369	6.7	4.9	637.853178	1427.77324	69.825	2.24975	0.0060267	2.14855	640.796008872342	0.42125	48	17	22.0213548227321	9.39090849376132	9.9796319657741	0.50812	10	27.0540342275034	22.5011082687875	7.95	2.468	8.233	2.718	37.78	1.2749	1.026	20.8262374291211	0.810000002384186	65	18.3703298214756	28	15.2713900742475	19.2141702792212	34.6905751021843	2934	good
HF200924_03	hf	47	54341	58451	27666	23736	6.7	4.9	636.9821085	1427.6801	72.325	2.2434	-0.0011756	2.1646	638.982700475465	0.41943	48	17	22.1817722258235	9.41268465337359	10.0011166553418	0.50749	10	27.2689217645623	22.6625883956299	7.857	2.471	8.0055	2.808	38.86	1.3029	0.957	20.8924133358364	0.870000004768372	65	18.5710045017516	28	15.4177866007778	19.4062480914356	37.4255630891978	2997	good
HF201012_01	hf	42	54416	59068	24633	19917	6.3	7.5	637.379363	1430.76301	64.439	5.3181	0.0013595	5.22415	639.990839944509	0.47595	56	20	22.0766101196491	9.19196942199991	9.74149336899573	0.50783	10	26.8122540945853	22.3228963761678	8.69	1.944	8.145	2.524	33.96	1.228	0.831	20.7077888107663	0.620000004768372	65	17.9043053293294	28	15.0285536129747	19.0806345760143	25.253734654237	2613	warning
HF201014_01	hf	38	53518	58207	22066	17945	6.2	7.4	635.798506	1427.71774	63.091	1.2545	0.026961	1.1868	637.379572845899	0.46261	56	20	22.0151563938806	9.07111200703003	9.65314618564903	0.45044	10	26.3814352856636	21.9111183116114	8.6355	1.7605	7.925	2.2305	28.595	1.1124	1.454	20.365895148933	0.639999985694885	65	17.5831415443826	28	14.8614989070327	18.8223151518589	20.8140486902054	2397	bad
HF201014_02	hf	37	52911	57503	21007	17112	6.1	7.2	638.30815	1424.758735	61.962	0.95326	0.023362	0.87304	640.662708421705	0.465185	56	20	21.912909797025	9.05713666865649	9.59952657911148	0.51344	10	26.3540370653681	21.9158297900086	8.596	1.749	7.83	2.207	27.16	1.0897	1.521	20.2880810086597	0.629999995231628	65	17.4889541507477	28	14.8247101842781	18.6819867931063	19.7769071706996	2337	bad
HF201102_01	hf	50	56421	60667	30254	25670	6.1	4.2	645.342488	1449.80655	79.5125	3.3461	-0.005594	3.2671	648.004183628308	0.40035	47	17	22.7344028416158	9.50515513337007	10.1246387144031	0.577095	5.2	28.315920633286	23.8267742320875	8.972	3.514	8.736	3.791	44.13	1.3736	1.034	21.04761254358	1	65	19.3081479073205	28	16.0114456701877	20.1185313033684	46.4257864984465	3183	good
HF201123_02	hf	15	39448	43436	6421	5517	5.6	4.2	620.314417	1410.78308	44.309	3.8023	0.0882075	3.8343	621.340415351771	0.41116	91	31	21.2286719242035	7.54142383708506	8.4470572386378	0.25313	10	23.9470393597262	19.741805958531	4.711	0.5041	5.2485	0.5508	10.83	0.7563	1.643	18.5760081754765	0.150000005960464	65	16.1371712775531	28	14.4129997859224	17.272298312279	5.84526454865647	1003	bad
HF201123_03	hf	15	40682	44458	6712	5738	5.9	4.6	649.33535	1459.79225	43.635	3.8589	0.053101	3.8662	650.354196239742	0.41917	84	29	21.1090399337691	7.65852554404006	8.48798513425261	0.32661	10	24.1061747263314	19.8674808468163	4.776	0.3957	5.157	0.4516	9.548	0.7708	1.738	18.7036888464307	0.159999996423721	65	16.1142710354368	28	14.3863677402096	17.249132264695	5.60636252788214	1032	bad
HF201124_04	hf	40	52314	57563	22774	17698	6.4	8.2	639.314614	1414.62274	64.04	2.3067	0.03641	2.2296	641.34923561044	0.47696	59	22	21.5158095421279	9.12416309429163	9.55821698711425	0.43625	10	25.6312034806975	21.6441863450831	7.0575	1.355	7.1275	1.725	27.875	0.97795	2.316	19.8497553315186	0.670000016689301	65	17.8774758665344	28	14.9392118819355	18.5307296456893	23.3078580812745	2427	warning
HF201124_03	hf	40	52488	57738	23157	18157	6.4	7.8	638.827426	1411.73272	65.038	2.48585	0.0244165	2.40115	641.298233526219	0.47572	58	22	21.5417489023246	9.15895923013894	9.60082485694275	0.43722	10	25.6146333537281	21.8447739365642	7.159	1.3885	7.114	1.7605	29.645	0.9772	2.233	19.8467335422494	0.670000016689301	65	17.9797489436445	28	15.0031884705083	18.5628018615115	24.1987165768414	2505	warning
HF201214_01	hf	45	54534	59295	26427	21738	6.9	5.7	633.66708	1415.79839	66.435	2.9797	0.015798	2.903	637.314205488238	0.42948	52	19	21.810136980987	9.29204069273599	9.87519323139231	0.5191	6.9	27.2767520137835	23.0985811255092	8.7695	2.9555	8.354	3.279	40.39	1.18335	1.721	20.5851721610441	1	65	18.26146139713	28	15.1853981320406	18.9864064561007	31.0736357616875	2769	good
HF201214_02	hf	44	54329	58817	25913	21257	6.8	5.7	634.320345	1417.721825	66.351	2.8244	0.017694	2.7551	637.301411569961	0.433635	52	19	21.7492736650397	9.25076053447928	9.85971109986563	0.52111	9.9	26.8647869257023	22.7726761331859	8.992	2.838	8.3005	3.183	38.89	1.18445	1.553	20.58821388368	1	65	18.2146132008472	28	15.1409096343198	18.9044943329862	30.6121018996029	2701	warning
HF210112_01	hf	44	53845	59081	25752	20253	6.6	6.5	637.827357	1433.71908	66.498	1.4924	0.01845	1.4104	639.275522457285	0.43009	53	20	21.5589419427651	9.20023301063853	9.78135402560165	0.507575	10	26.6597612048222	22.0427668506432	8.615	2.851	8.316	3.224	40.23	1.0801	2.232	20.2537376318661	0.970000028610229	65	18.3294372311726	28	15.2034627165361	18.7344928250545	30.1693448349833	2662	warning
HF210112_02	hf	42	53628	58474	24434	19541	6.7	6.2	637.31422	1432.73844	63.184	1.7139	0.022998	1.6439	639.310754805665	0.43606	53	20	21.2955806228828	9.13221767120633	9.74931593065665	0.51075	10	26.0209069513658	21.3455945840727	8.811	2.384	8.258	2.819	37.645	1.0495	1.715	20.1391358455402	0.649999976158142	65	17.9699204622635	28	15.0031225749658	18.4213566857728	25.8266248391314	2617	warning
HF210112_03	hf	40	52928	57595	23175	18669	6.6	6	632.292594	1415.74425	62.408	1.731	0.021783	1.658	634.807644649874	0.43942	52	19	21.3019560736063	9.09325600390848	9.70336578376407	0.49902	10	25.5009988992791	21.2714470290787	7.206	1.855	7.4205	2.1345	30.825	0.95945	1.696	19.7773885494771	0.529999971389771	65	17.8504432527289	28	14.966888425252	18.3505728194502	23.9339532360979	2518	warning
HF210221_01	hf	47	55962	61564	28837	21677	6.1	10	656.817324	1482.640475	77.593	4.66385	-0.00816015	4.62145	658.023937624866	0.51793	67	25	22.604559558718	9.29211234354802	9.70310658301061	0.52191	4.6	28.4882278902281	24.1742472853396	8.914	3.515	8.454	4.097	49.17	1.3757	0.97	21.0520499084552	1	65	19.3222472543024	28	15.9887290603221	19.8736070709913	39.3045410451944	2797	good
HF210221_02	hf	48	56569	62159	29584	22300	6.1	10	656.03373	1477.775645	79.492	4.78305	-0.0198085	4.7202	658.814907379353	0.52185	68	25	22.8292543218153	9.34102482317447	9.73299882591389	0.534295	4	28.7602128435859	24.4355532732218	8.969	3.678	8.657	4.289	50.57	1.3893	0.821	21.0798389139925	1	65	19.548265019903	28	16.1782563511506	20.1034304506501	41.8760603261188	2864	good
HF210221_03	hf	42	52515	58592	24647	18616	6	10	646.3337185	1446.699745	67.93	5.0259	0.00868535	4.9283	648.341082682568	0.5235	71	26	21.8554213317583	9.1377511362265	9.51344748541822	0.48706	10	26.7125347669012	22.778162173429	8.41	1.957	7.66	2.478	36.59	1.1601	1.519	20.5167301482249	0.939999997615814	65	18.332412492676	28	15.2394493595193	18.9037534339685	26.9693207208482	2500	warning
HF210413_01	hf	31	51327	56989	17869	13631	6	10	639.839908	1344.6456	61.78	2.21275	0.0110465	2.10175	642.564771209431	0.552635	75	27.5	21.9572352540497	9.16134804162787	9.19964308285743	0.43121	8.4	27.1516082402635	22.6668416019511	8.383	1.7315	7.168	2.044	29.88	1.1603	1.486	20.5174689409181	1	65	17.3987436919382	28	14.7880555520257	18.717979825658	17.0255905426181	2144	bad
